date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-01-04,FR,4,329809,730,0,0.02,0.22,59.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-05,FR,107,329809,837,0.03,0.02,0.25,75.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-06,FR,235,329809,1072,0.07,0.02,0.33,75.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-07,FR,67,329809,1139,0.02,0.02,0.35,75.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-08,FR,117,329809,1256,0.04,0.03,0.38,109.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-09,FR,0,329809,1256,0,0.04,0.38,140.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-10,FR,0,329809,1256,0,0.04,0.38,139.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-11,FR,240,329809,1496,0.07,0.05,0.45,164.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-12,FR,325,329809,1821,0.1,0.05,0.55,174.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-13,FR,226,329809,2047,0.07,0.06,0.62,186.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-14,FR,244,329809,2291,0.07,0.06,0.69,186.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-15,FR,188,329809,2479,0.06,0.07,0.75,214.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-16,FR,84,329809,2563,0.03,0.07,0.78,245.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-17,FR,0,329809,2563,0,0.09,0.78,300.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-18,FR,436,329809,2999,0.13,0.11,0.91,374.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-19,FR,541,329809,3540,0.16,0.13,1.07,438.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-20,FR,613,329809,4153,0.19,0.14,1.26,477.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-21,FR,758,329809,4911,0.23,0.14,1.49,477.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-22,FR,636,329809,5547,0.19,0.15,1.68,495.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-23,FR,360,329809,5907,0.11,0.16,1.79,512,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-24,FR,0,329809,5907,0,0.16,1.79,513,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-25,FR,562,329809,6469,0.17,0.15,1.96,504.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-26,FR,655,329809,7124,0.2,0.15,2.16,489.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-27,FR,620,329809,7744,0.19,0.15,2.35,489.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-28,FR,699,329809,8443,0.21,0.16,2.56,541.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-29,FR,528,329809,8971,0.16,0.17,2.72,571.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-30,FR,362,329809,9333,0.11,0.17,2.83,577.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-01-31,FR,362,329809,9695,0.11,0.18,2.94,594.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-01,FR,774,329809,10469,0.23,0.18,3.17,611.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-02,FR,700,329809,11169,0.21,0.19,3.39,631.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-03,FR,738,329809,11907,0.22,0.19,3.61,644.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-04,FR,814,329809,12721,0.25,0.2,3.86,655.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-05,FR,673,329809,13394,0.2,0.2,4.06,652.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-06,FR,449,329809,13843,0.14,0.21,4.2,686.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-07,FR,439,329809,14282,0.13,0.21,4.33,698.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-08,FR,753,329809,15035,0.23,0.22,4.56,716,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-09,FR,937,329809,15972,0.28,0.22,4.84,735.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-10,FR,824,329809,16796,0.25,0.22,5.09,734.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-11,FR,937,329809,17733,0.28,0.22,5.38,736.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-12,FR,811,329809,18544,0.25,0.23,5.62,759.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-13,FR,443,329809,18987,0.13,0.23,5.76,759.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-14,FR,450,329809,19437,0.14,0.24,5.89,793.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-15,FR,912,329809,20349,0.28,0.25,6.17,820.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-16,FR,938,329809,21287,0.28,0.25,6.45,827.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-17,FR,1065,329809,22352,0.32,0.26,6.78,868,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-18,FR,1126,329809,23478,0.34,0.26,7.12,856.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-19,FR,861,329809,24339,0.26,0.26,7.38,849.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-20,FR,724,329809,25063,0.22,0.25,7.6,834.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-21,FR,368,329809,25431,0.11,0.24,7.71,811.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-22,FR,864,329809,26295,0.26,0.23,7.97,775.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-23,FR,834,329809,27129,0.25,0.23,8.23,769.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-24,FR,902,329809,28031,0.27,0.24,8.5,781,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-25,FR,878,329809,28909,0.27,0.26,8.77,844.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-26,FR,816,329809,29725,0.25,0.26,9.01,868.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-27,FR,805,329809,30530,0.24,0.28,9.26,913.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-02-28,FR,813,329809,31343,0.25,0.29,9.5,942.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-01,FR,1033,329809,32376,0.31,0.3,9.82,998.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-02,FR,1149,329809,33525,0.35,0.31,10.16,1020.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-03,FR,1105,329809,34630,0.34,0.31,10.5,1023,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-04,FR,1271,329809,35901,0.39,0.31,10.89,1016.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-05,FR,968,329809,36869,0.29,0.28,11.18,931.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-06,FR,822,329809,37691,0.25,0.26,11.43,867,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-07,FR,767,329809,38458,0.23,0.24,11.66,783.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-08,FR,438,329809,38896,0.13,0.21,11.79,682.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-09,FR,698,329809,39594,0.21,0.19,12.01,619.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-10,FR,518,329809,40112,0.16,0.17,12.16,556.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-11,FR,566,329809,40678,0.17,0.15,12.33,499,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-12,FR,527,329809,41205,0.16,0.16,12.49,512.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-13,FR,381,329809,41586,0.12,0.15,12.61,493,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-14,FR,365,329809,41951,0.11,0.15,12.72,485.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-15,FR,532,329809,42483,0.16,0.15,12.88,489.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-16,FR,562,329809,43045,0.17,0.15,13.05,497.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-17,FR,464,329809,43509,0.14,0.13,13.19,442.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-18,FR,593,329809,44102,0.18,0.12,13.37,391,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-19,FR,584,329809,44686,0.18,0.14,13.55,468.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-20,FR,0,329809,44686,0,0.17,13.55,552.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-21,FR,2,329809,44688,0,0.2,13.55,643.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-22,FR,1074,329809,45762,0.33,0.22,13.88,718.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-23,FR,1148,329809,46910,0.35,0.23,14.22,771.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-24,FR,1104,329809,48014,0.33,0.26,14.56,869.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-25,FR,1116,329809,49130,0.34,0.29,14.9,956,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-26,FR,954,329809,50084,0.29,0.29,15.19,944,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-27,FR,686,329809,50770,0.21,0.3,15.39,994.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-28,FR,610,329809,51380,0.18,0.31,15.58,1031.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-29,FR,990,329809,52370,0.3,0.32,15.88,1064.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-30,FR,1503,329809,53873,0.46,0.32,16.33,1058.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-03-31,FR,1359,329809,55232,0.41,0.33,16.75,1087.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-01,FR,1349,329809,56581,0.41,0.34,17.16,1115,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-02,FR,912,329809,57493,0.28,0.33,17.43,1080.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-03,FR,889,329809,58382,0.27,0.32,17.7,1055,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-04,FR,803,329809,59185,0.24,0.33,17.95,1075.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-05,FR,748,329809,59933,0.23,0.34,18.17,1125.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-06,FR,1325,329809,61258,0.4,0.36,18.57,1197.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-07,FR,1501,329809,62759,0.46,0.36,19.03,1185.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-08,FR,1701,329809,64460,0.52,0.36,19.54,1183.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-09,FR,1418,329809,65878,0.43,0.38,19.97,1235.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-10,FR,802,329809,66680,0.24,0.38,20.22,1259.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-11,FR,791,329809,67471,0.24,0.38,20.46,1262.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-12,FR,1111,329809,68582,0.34,0.37,20.79,1213,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-13,FR,1494,329809,70076,0.45,0.36,21.25,1190,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-14,FR,1521,329809,71597,0.46,0.36,21.71,1202.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-15,FR,1354,329809,72951,0.41,0.37,22.12,1217.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-16,FR,1257,329809,74208,0.38,0.36,22.5,1195.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-17,FR,892,329809,75100,0.27,0.35,22.77,1172.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-18,FR,891,329809,75991,0.27,0.34,23.04,1109.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-19,FR,961,329809,76952,0.29,0.32,23.33,1070.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-20,FR,1332,329809,78284,0.4,0.32,23.74,1040.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-21,FR,1077,329809,79361,0.33,0.31,24.06,1033.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-22,FR,1082,329809,80443,0.33,0.3,24.39,994.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-23,FR,1046,329809,81489,0.32,0.3,24.71,987.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-24,FR,847,329809,82336,0.26,0.31,24.96,1023,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-25,FR,614,329809,82950,0.19,0.33,25.15,1091.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-26,FR,917,329809,83867,0.28,0.34,25.43,1107.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-27,FR,1578,329809,85445,0.48,0.35,25.91,1146,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-28,FR,1554,329809,86999,0.47,0.35,26.38,1149.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-29,FR,1196,329809,88195,0.36,0.36,26.74,1175,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-04-30,FR,1316,329809,89511,0.4,0.4,27.14,1326.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-01,FR,874,329809,90385,0.27,0.44,27.41,1450,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-02,FR,790,329809,91175,0.24,0.48,27.64,1594.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-03,FR,1977,329809,93152,0.6,0.54,28.24,1778.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-04,FR,2443,329809,95595,0.74,0.57,28.98,1877.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-05,FR,2567,329809,98162,0.78,0.61,29.76,2002,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-06,FR,2484,329809,100646,0.75,0.65,30.52,2131.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-07,FR,2007,329809,102653,0.61,0.66,31.12,2179.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-08,FR,1746,329809,104399,0.53,0.66,31.65,2182,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-09,FR,1697,329809,106096,0.51,0.66,32.17,2175.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-10,FR,2315,329809,108411,0.7,0.65,32.87,2140.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-11,FR,2458,329809,110869,0.75,0.66,33.62,2164.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-12,FR,2520,329809,113389,0.76,0.67,34.38,2200,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-13,FR,2238,329809,115627,0.68,0.67,35.06,2228.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-14,FR,2179,329809,117806,0.66,0.67,35.72,2226.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-15,FR,1993,329809,119799,0.6,0.68,36.32,2240.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-16,FR,1896,329809,121695,0.57,0.68,36.9,2259,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-17,FR,2301,329809,123996,0.7,0.69,37.6,2286.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-18,FR,2557,329809,126553,0.78,0.7,38.37,2301.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-19,FR,2649,329809,129202,0.8,0.7,39.17,2298.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-20,FR,2433,329809,131635,0.74,0.69,39.91,2286.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-21,FR,2279,329809,133914,0.69,0.69,40.6,2264.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-22,FR,1975,329809,135889,0.6,0.69,41.2,2269,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-23,FR,1813,329809,137702,0.55,0.68,41.75,2234.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-24,FR,2147,329809,139849,0.65,0.68,42.4,2234.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-25,FR,2587,329809,142436,0.78,0.68,43.19,2243.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-26,FR,2405,329809,144841,0.73,0.68,43.92,2243.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-27,FR,2436,329809,147277,0.74,0.68,44.66,2233.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-28,FR,2341,329809,149618,0.71,0.69,45.37,2272.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-29,FR,1974,329809,151592,0.6,0.71,45.96,2332.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-30,FR,1744,329809,153336,0.53,0.73,46.49,2414.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-05-31,FR,2420,329809,155756,0.73,0.71,47.23,2344.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-01,FR,3006,329809,158762,0.91,0.72,48.14,2387.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-02,FR,2979,329809,161741,0.9,0.73,49.04,2401.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-03,FR,1947,329809,163688,0.59,0.74,49.63,2448.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-04,FR,2642,329809,166330,0.8,0.78,50.43,2567.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-05,FR,2075,329809,168405,0.63,0.8,51.06,2647.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-06,FR,2068,329809,170473,0.63,0.83,51.69,2728.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-07,FR,3257,329809,173730,0.99,0.9,52.68,2953.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-08,FR,3567,329809,177297,1.08,0.92,53.76,3043.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-09,FR,3546,329809,180843,1.08,0.97,54.83,3193.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-10,FR,3517,329809,184360,1.07,1,55.9,3297.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-11,FR,3272,329809,187632,0.99,1.03,56.89,3394.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-12,FR,3130,329809,190762,0.95,1.04,57.84,3416.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-13,FR,2792,329809,193554,0.85,1.04,58.69,3443.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-14,FR,3935,329809,197489,1.19,1.05,59.88,3478,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-15,FR,3721,329809,201210,1.13,1.07,61.01,3531.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-16,FR,3738,329809,204948,1.13,1.08,62.14,3556.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-17,FR,3758,329809,208706,1.14,1.08,63.28,3574.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-18,FR,3645,329809,212351,1.11,1.04,64.39,3440.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-19,FR,3305,329809,215656,1,0.98,65.39,3245,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-20,FR,2917,329809,218573,0.88,0.92,66.27,3033,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-21,FR,2999,329809,221572,0.91,0.86,67.18,2834.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-22,FR,2353,329809,223925,0.71,0.79,67.9,2619.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-23,FR,2254,329809,226179,0.68,0.74,68.58,2439.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-24,FR,2366,329809,228545,0.72,0.68,69.3,2239.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-25,FR,2144,329809,230689,0.65,0.62,69.95,2041.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-26,FR,2041,329809,232730,0.62,0.59,70.57,1935.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-27,FR,1518,329809,234248,0.46,0.56,71.03,1844.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-28,FR,1613,329809,235861,0.49,0.53,71.51,1747.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-29,FR,1611,329809,237472,0.49,0.51,72,1668,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-06-30,FR,1621,329809,239093,0.49,0.5,72.49,1649.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-01,FR,1684,329809,240777,0.51,0.49,73,1606.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-02,FR,1588,329809,242365,0.48,0.51,73.49,1671.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-03,FR,1910,329809,244275,0.58,0.52,74.07,1729.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-04,FR,1221,329809,245496,0.37,0.54,74.44,1785.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-05,FR,2067,329809,247563,0.63,0.56,75.06,1860.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-06,FR,2018,329809,249581,0.61,0.59,75.67,1959.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-07,FR,2008,329809,251589,0.61,0.6,76.28,1989.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-08,FR,2213,329809,253802,0.67,0.62,76.95,2051.57,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-09,FR,2279,329809,256081,0.69,0.64,77.65,2116.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-10,FR,2122,329809,258203,0.64,0.66,78.29,2174.29,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-11,FR,1654,329809,259857,0.5,0.66,78.79,2198.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-12,FR,2521,329809,262378,0.76,0.66,79.55,2196.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-13,FR,2423,329809,264801,0.73,0.67,80.29,2208.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-14,FR,2177,329809,266978,0.66,0.67,80.95,2223.14,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-15,FR,2201,329809,269179,0.67,0.68,81.62,2232.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-16,FR,2363,329809,271542,0.72,0.67,82.33,2219.86,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-17,FR,2223,329809,273765,0.67,0.66,83.01,2181.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-18,FR,1722,329809,275487,0.52,0.66,83.53,2172.71,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-19,FR,2430,329809,277917,0.74,0.65,84.27,2159.43,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
2021-07-20,FR,2156,329809,280073,0.65,0.65,84.92,2131,COVID19VaccDosesAdministered,2023-05-02_05-00-10,detailed
